"foaf_depicts","dcterms_identifier","dcterms_created","dcterms_modified","label","dcterms_description","ac_tag","geo_lat","geo_long","ac_accessURI","exif_PixelXDimension","exif_PixelYDimension","geo_alt"
"000230",4109092424,"2009-11-12T21:02:49","2017-04-04T08:11:00-05:00","dsc0119",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2725/4109092424_c97a2c4350_",3872,2592,
"000230",4109094284,"2009-11-12T21:03:04","2017-04-04T08:11:00-05:00","dsc0120",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2762/4109094284_4eb7a27141_",3872,2592,
"000230",4108331001,"2009-11-12T21:03:16","2017-04-04T08:11:00-05:00","dsc0121",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2700/4108331001_5a3fa03268_",3872,2592,
"000230",4108332457,"2009-11-12T21:03:30","2017-04-04T08:11:00-05:00","dsc0122",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2595/4108332457_fbb35248de_",2592,3872,
"000230",4108333901,"2009-11-12T21:03:52","2017-04-04T08:11:00-05:00","dsc0123",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2504/4108333901_d41e050f69_",2592,3872,
"000230",4109100230,"2009-11-12T21:03:56","2017-04-04T08:11:00-05:00","dsc0124",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2506/4109100230_962831eebd_",3872,2592,
"000230",4108336879,"2009-11-12T21:04:09","2017-04-04T08:11:00-05:00","dsc0125",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2682/4108336879_a2982320e5_",2592,3872,
"000230",4108339147,"2009-11-12T21:04:18","2017-04-04T08:11:00-05:00","dsc0126",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2736/4108339147_3eb0805226_",3872,2592,
"000230",4108340771,"2009-11-12T21:04:36","2017-04-04T08:11:00-05:00","dsc0127",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2663/4108340771_84765b3f87_",2592,3872,
"000230",4108342293,"2009-11-12T21:04:40","2017-04-04T08:11:00-05:00","dsc0128",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2631/4108342293_65a18e5025_",3872,2592,
"000230",4109109702,"2009-11-12T21:04:56","2017-04-04T08:11:00-05:00","dsc0129",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2585/4109109702_12569ae5cd_",3872,2592,
"000230",4109111082,"2009-11-12T21:05:06","2017-04-04T08:11:00-05:00","dsc0130",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2487/4109111082_39c766918b_",2592,3872,
"000230",4109111844,"2009-11-12T21:17:46","2017-04-04T08:11:00-05:00","dsc0131",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2790/4109111844_573e263bbf_",3872,2592,
"000230",4108347959,"2009-11-12T21:18:01","2017-04-04T08:11:00-05:00","dsc0132",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2560/4108347959_a55d65447f_",3872,2592,
"000230",4109114688,"2009-11-12T21:18:06","2017-04-04T08:11:00-05:00","dsc0133",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2581/4109114688_bd5d55c5ed_",3872,2592,
"000230",4108350133,"2009-11-12T21:20:27","2017-04-04T08:11:00-05:00","dsc0134",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2703/4108350133_1f603d1342_",3872,2592,
"000230",4109116822,"2009-11-12T21:21:26","2017-04-04T08:11:00-05:00","dsc0135",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2741/4109116822_b203f5ff30_",2592,3872,
"000230",4108353347,"2009-11-12T21:23:17","2017-04-04T08:11:00-05:00","dsc0136",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2741/4108353347_1c03d454cc_",2592,3872,
"000230",4108355051,"2009-11-12T21:23:27","2017-04-04T08:11:00-05:00","dsc0137",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2675/4108355051_1ebe8b97e9_",2592,3872,
"000230",4108356475,"2009-11-12T21:23:34","2017-04-04T08:11:00-05:00","dsc0138",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2654/4108356475_1a055be324_",3872,2592,
"000230",4109123414,"2009-11-12T21:23:47","2017-04-04T08:11:00-05:00","dsc0139",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2635/4109123414_01f9ba7925_",3872,2592,
"000230",4108359475,"2009-11-12T21:24:22","2017-04-04T08:11:00-05:00","dsc0140",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2742/4108359475_dc89daa1a2_",3872,2592,
"000230",4108360673,"2009-11-12T21:24:35","2017-04-04T08:11:00-05:00","dsc0141",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2694/4108360673_bc94ecfaf4_",2592,3872,
"000230",4109127348,"2009-11-12T21:24:46","2017-04-04T08:11:00-05:00","dsc0142",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2759/4109127348_489aacc84e_",2592,3872,
"000230",4108363515,"2009-11-12T21:26:09","2017-04-04T08:11:00-05:00","dsc0143",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2586/4108363515_51b1bbcbaf_",2592,3872,
"000230",4108364773,"2009-11-12T21:28:29","2017-04-04T08:11:00-05:00","dsc0144",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2657/4108364773_26ee344a35_",2592,3872,
"000230",4109131456,"2009-11-12T21:28:48","2017-04-04T08:11:00-05:00","dsc0145",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2669/4109131456_10c1844f52_",2592,3872,
"000230",4108367709,"2009-11-12T21:29:00","2017-04-04T08:11:00-05:00","dsc0146",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2487/4108367709_8ff8d3abaf_",2592,3872,
"000230",4109134076,"2009-11-12T21:29:10","2017-04-04T08:11:00-05:00","dsc0147",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2548/4109134076_89c16d16d9_",3872,2592,
"000230",4109135950,"2009-11-12T21:29:31","2017-04-04T08:11:00-05:00","dsc0148",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2777/4109135950_f6e86234dc_",2592,3872,
"000230",4108372259,"2009-11-12T21:29:41","2017-04-04T08:11:00-05:00","dsc0149",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2694/4108372259_b4230e71a5_",2592,3872,
"000230",4109139866,"2009-11-12T21:30:20","2017-04-04T08:11:00-05:00","dsc0150",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2736/4109139866_90ccb49de4_",2592,3872,
"000230",4109142250,"2009-11-12T21:31:02","2017-04-04T08:11:00-05:00","dsc0151",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2731/4109142250_f03a02f438_",3872,2592,
"000230",4108379557,"2009-11-12T21:31:09","2017-04-04T08:11:00-05:00","dsc0152",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2802/4108379557_98df74ea46_",3872,2592,
"000230",4109146932,"2009-11-12T21:31:27","2017-04-04T08:11:00-05:00","dsc0153",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2636/4109146932_c26d39cd7e_",2592,3872,
"000230",4108383363,"2009-11-12T21:42:19","2017-04-04T08:11:00-05:00","dsc0154",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2736/4108383363_43ef3f20d7_",2592,3872,
"000230",4108385531,"2009-11-12T21:42:28","2017-04-04T08:11:00-05:00","dsc0155",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2657/4108385531_c36d6155d3_",2592,3872,
"000230",4109152624,"2009-11-12T21:42:32","2017-04-04T08:11:00-05:00","dsc0156",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2521/4109152624_0a745b2b0b_",3872,2592,
"000230",4109153788,"2009-11-12T21:42:53","2017-04-04T08:11:00-05:00","dsc0157",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2525/4109153788_a8573a4175_",3872,2592,
"000230",4109155082,"2009-11-12T21:43:23","2017-04-04T08:11:00-05:00","dsc0158",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2751/4109155082_88bc539c99_",2592,3872,
"000230",4108390929,"2009-11-12T21:43:38","2017-04-04T08:11:00-05:00","dsc0159",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2631/4108390929_679ec8843e_",3872,2592,
"000230",4108392169,"2009-11-12T21:43:52","2017-04-04T08:11:00-05:00","dsc0160",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2717/4108392169_4148e8c81a_",2592,3872,
"000230",4109159130,"2009-11-12T21:43:56","2017-04-04T08:11:00-05:00","dsc0161",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2552/4109159130_e82ec0236d_",2592,3872,
"000230",4109160910,"2009-11-12T21:44:57","2017-04-04T08:11:00-05:00","dsc0162",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2531/4109160910_8277300771_",2592,3872,
"000230",4108396775,"2009-11-12T21:45:08","2017-04-04T08:11:00-05:00","dsc0163",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2667/4108396775_d52df56a75_",2592,3872,
"000230",4108398233,"2009-11-12T21:50:23","2017-04-04T08:11:00-05:00","dsc0164",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2768/4108398233_785ebb2281_",3872,2592,
"000230",4109164804,"2009-11-12T21:56:23","2017-04-04T08:11:00-05:00","dsc0165",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2797/4109164804_254fc0541b_",2592,3872,
"000230",4109165932,"2009-11-12T21:56:29","2017-04-04T08:11:00-05:00","dsc0166",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2767/4109165932_70b7ee2c09_",2592,3872,
"000230",4108402039,"2009-11-12T22:01:31","2017-04-04T08:11:00-05:00","dsc0167",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2775/4108402039_48e4abb321_",2592,3872,
"000230",4109168946,"2009-11-12T22:01:41","2017-04-04T08:11:00-05:00","dsc0168",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2718/4109168946_64081f38aa_",2592,3872,
"000230",4109171250,"2009-11-12T22:01:55","2017-04-04T08:11:00-05:00","dsc0169",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2516/4109171250_cb377bd798_",2592,3872,
"000230",4108408875,"2009-11-12T22:02:26","2017-04-04T08:11:00-05:00","dsc0170",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2680/4108408875_0a18117242_",2592,3872,
"000230",4108410941,"2009-11-12T22:02:36","2017-04-04T08:11:00-05:00","dsc0171",,"shandong qufu kongmiao",,,"farm3.staticflickr.com/2760/4108410941_a98126de45_",3872,2592,
"000204",4108927344,"2009-11-11T23:09:31","2017-04-04T08:11:00-05:00","dsc0937",,"shandong lingyansi",,,"farm3.staticflickr.com/2760/4108927344_db809e31d5_",2592,3872,
"000204",4108162863,"2009-11-11T23:09:33","2017-04-04T08:11:00-05:00","dsc0938",,"shandong lingyansi",,,"farm3.staticflickr.com/2720/4108162863_d77773f940_",2592,3872,
"000204",4108930048,"2009-11-11T23:09:46","2017-04-04T08:11:00-05:00","dsc0939",,"shandong lingyansi",,,"farm3.staticflickr.com/2644/4108930048_d21fdc662a_",3872,2592,
"000204",4266843902,"2009-11-11T23:10:11","2017-04-04T08:11:00-05:00","dsc0940","Lingyansi Bizhita, 994-1057","lingyansi bizhita9941057",,,"farm5.staticflickr.com/4001/4266843902_7c5a18a142_",2592,3872,
"000204",4108165925,"2009-11-11T23:10:11","2017-04-04T08:11:00-05:00","dsc0940",,"shandong lingyansi",,,"farm3.staticflickr.com/2703/4108165925_a4afe3341b_",2592,3872,
"000204",4266844416,"2009-11-11T23:10:21","2017-04-04T08:11:00-05:00","dsc0941","Lingyansi Bizhita, 994-1057","lingyansi bizhita9941057",36.363266,116.977683,"farm3.staticflickr.com/2796/4266844416_87d1a1729c_",2592,3872,
"000204",4108167191,"2009-11-11T23:10:21","2017-04-04T08:11:00-05:00","dsc0941",,"shandong lingyansi",,,"farm3.staticflickr.com/2712/4108167191_56d6590767_",2592,3872,
"000204",4266097901,"2009-11-11T23:10:37","2017-04-04T08:11:00-05:00","dsc0942","Lingyansi Bizhita, 994-1057, detail of eaves bracketing above the first story","lingyansi bizhita9941057",,,"farm3.staticflickr.com/2723/4266097901_b5cdd6299b_",3872,2592,
"000204",4108934838,"2009-11-11T23:10:37","2017-04-04T08:11:00-05:00","dsc0942",,"shandong lingyansi",,,"farm3.staticflickr.com/2526/4108934838_1b32610604_",3872,2592,
"000204",4266098305,"2009-11-11T23:10:44","2017-04-04T08:11:00-05:00","dsc0943","Lingyansi Bizhita, 994-1057, detail of tower eaves","lingyansi bizhita9941057",,,"farm5.staticflickr.com/4066/4266098305_72aa49e19b_",3872,2592,
"000204",4108170019,"2009-11-11T23:10:44","2017-04-04T08:11:00-05:00","dsc0943",,"shandong lingyansi",,,"farm3.staticflickr.com/2554/4108170019_2a9951db31_",3872,2592,
"000204",4266098945,"2009-11-11T23:10:46","2017-04-04T08:11:00-05:00","dsc0944","Lingyansi Bizhita, 994-1057, detail of tower eaves, central stories","lingyansi bizhita9941057",,,"farm5.staticflickr.com/4043/4266098945_c7886ec58c_",3872,2592,
"000204",4108171237,"2009-11-11T23:10:46","2017-04-04T08:11:00-05:00","dsc0944",,"shandong lingyansi",,,"farm3.staticflickr.com/2524/4108171237_e24e8bcd1a_",3872,2592,
"000204",4266846632,"2009-11-11T23:11:17","2017-04-04T08:11:00-05:00","dsc0945","Lingyansi Bizhita, 994-1057, full view from side","lingyansi bizhita9941057",,,"farm5.staticflickr.com/4050/4266846632_a9ded04dbe_",2592,3872,
"000204",4108938374,"2009-11-11T23:11:17","2017-04-04T08:11:00-05:00","dsc0945",,"shandong lingyansi",,,"farm3.staticflickr.com/2425/4108938374_065612a7af_",2592,3872,
"000204",4266847278,"2009-11-11T23:11:30","2017-04-04T08:11:00-05:00","dsc0946","Lingyansi Bizhita, 994-1057, detail of eaves at the corner","lingyansi bizhita9941057",,,"farm5.staticflickr.com/4054/4266847278_44f831f14d_",3872,2592,
"000204",4108173827,"2009-11-11T23:11:30","2017-04-04T08:11:00-05:00","dsc0946",,"shandong lingyansi",,,"farm3.staticflickr.com/2657/4108173827_974f71aece_",3872,2592,
"000204",4108941130,"2009-11-11T23:11:37","2017-04-04T08:11:00-05:00","dsc0947",,"shandong lingyansi",,,"farm3.staticflickr.com/2456/4108941130_eee56b7f4e_",3872,2592,
"000204",4108942768,"2009-11-11T23:11:45","2017-04-04T08:11:00-05:00","dsc0948",,"shandong lingyansi",,,"farm3.staticflickr.com/2597/4108942768_b396bbf0b3_",3872,2592,
"000204",4108178365,"2009-11-11T23:11:55","2017-04-04T08:11:00-05:00","dsc0949",,"shandong lingyansi",,,"farm3.staticflickr.com/2566/4108178365_b97cdf9e4f_",3872,2592,
"000204",4108179405,"2009-11-11T23:12:12","2017-04-04T08:11:00-05:00","dsc0950",,"shandong lingyansi",,,"farm3.staticflickr.com/2528/4108179405_d6a0c3c49e_",2592,3872,
"000204",4108946604,"2009-11-11T23:13:08","2017-04-04T08:11:00-05:00","dsc0951",,"shandong lingyansi",,,"farm3.staticflickr.com/2491/4108946604_8df42819a1_",2592,3872,
"000204",4108182265,"2009-11-11T23:13:19","2017-04-04T08:11:00-05:00","dsc0952",,"shandong lingyansi",,,"farm3.staticflickr.com/2493/4108182265_14338dbc85_",2592,3872,
"000204",4108949492,"2009-11-11T23:13:51","2017-04-04T08:11:00-05:00","dsc0953",,"shandong lingyansi",,,"farm3.staticflickr.com/2641/4108949492_25d66f1f40_",3872,2592,
"000204",4108950730,"2009-11-11T23:16:15","2017-04-04T08:11:00-05:00","dsc0954",,"shandong lingyansi",,,"farm3.staticflickr.com/2664/4108950730_4ce4d6673d_",2592,3872,
"000204",4108185899,"2009-11-11T23:16:38","2017-04-04T08:11:00-05:00","dsc0955",,"shandong lingyansi",,,"farm3.staticflickr.com/2582/4108185899_1073da9f04_",2592,3872,
"000204",4108953610,"2009-11-11T23:17:02","2017-04-04T08:11:00-05:00","dsc0956",,"shandong lingyansi",,,"farm3.staticflickr.com/2725/4108953610_7be958871f_",3872,2592,
"000204",4108954600,"2009-11-11T23:17:10","2017-04-04T08:11:00-05:00","dsc0957",,"shandong lingyansi",,,"farm3.staticflickr.com/2753/4108954600_785fef91fb_",2592,3872,
"000204",4108189235,"2009-11-11T23:17:46","2017-04-04T08:11:00-05:00","dsc0958",,"shandong lingyansi",,,"farm3.staticflickr.com/2610/4108189235_33cd61b59e_",2592,3872,
"000204",4108191789,"2009-11-11T23:18:25","2017-04-04T08:11:00-05:00","dsc0959",,"shandong lingyansi",,,"farm3.staticflickr.com/2682/4108191789_d5b176faea_",3872,2592,
"000204",4108193613,"2009-11-11T23:23:08","2017-04-04T08:11:00-05:00","dsc0960",,"shandong lingyansi",,,"farm3.staticflickr.com/2707/4108193613_78a2c13111_",3872,2592,
"000204",4108960688,"2009-11-11T23:23:27","2017-04-04T08:11:00-05:00","dsc0961",,"shandong lingyansi",,,"farm3.staticflickr.com/2530/4108960688_f9d7d0b21a_",3872,2592,
"000204",4108195471,"2009-11-11T23:23:52","2017-04-04T08:11:00-05:00","dsc0962",,"shandong lingyansi",,,"farm3.staticflickr.com/2663/4108195471_177a96701d_",2592,3872,
"000204",4108196781,"2009-11-11T23:24:00","2017-04-04T08:11:00-05:00","dsc0963",,"shandong lingyansi",,,"farm3.staticflickr.com/2571/4108196781_d201e09e92_",2592,3872,
"000204",4108197841,"2009-11-11T23:24:15","2017-04-04T08:11:00-05:00","dsc0964",,"shandong lingyansi",,,"farm3.staticflickr.com/2750/4108197841_d95626c625_",2592,3872,
"000204",4108964668,"2009-11-11T23:24:58","2017-04-04T08:11:00-05:00","dsc0965",,"shandong lingyansi",,,"farm3.staticflickr.com/2605/4108964668_dcbd5300e1_",2592,3872,
"000204",4108965664,"2009-11-11T23:25:11","2017-04-04T08:11:00-05:00","dsc0966",,"shandong lingyansi",,,"farm3.staticflickr.com/2586/4108965664_aa6962d1e5_",2592,3872,
"000204",4108200411,"2009-11-11T23:26:04","2017-04-04T08:11:00-05:00","dsc0967",,"shandong lingyansi",,,"farm3.staticflickr.com/2602/4108200411_0b5b452d8a_",3872,2592,
"000204",4108967544,"2009-11-11T23:26:22","2017-04-04T08:11:00-05:00","dsc0968",,"shandong lingyansi",,,"farm3.staticflickr.com/2500/4108967544_c4c3b32c7b_",2592,3872,
"000204",4108968662,"2009-11-11T23:28:23","2017-04-04T08:11:00-05:00","dsc0969",,"shandong lingyansi",,,"farm3.staticflickr.com/2679/4108968662_9cf882a31c_",2592,3872,
"000204",4108203453,"2009-11-11T23:29:34","2017-04-04T08:11:00-05:00","dsc0970",,"shandong lingyansi",,,"farm3.staticflickr.com/2502/4108203453_2b9f150d89_",3872,2592,
"000204",4108204679,"2009-11-11T23:29:43","2017-04-04T08:11:00-05:00","dsc0971",,"shandong lingyansi",,,"farm3.staticflickr.com/2519/4108204679_1fa5057d4c_",3872,2592,
"000204",4108205661,"2009-11-11T23:30:03","2017-04-04T08:11:00-05:00","dsc0972",,"shandong lingyansi",,,"farm3.staticflickr.com/2527/4108205661_8331317216_",2592,3872,
"000204",4108972690,"2009-11-11T23:30:08","2017-04-04T08:11:00-05:00","dsc0973",,"shandong lingyansi",,,"farm3.staticflickr.com/2595/4108972690_e6b61e8afe_",3872,2592,
"000204",4108207639,"2009-11-11T23:30:24","2017-04-04T08:11:00-05:00","dsc0974",,"shandong lingyansi",,,"farm3.staticflickr.com/2784/4108207639_44ef6c574e_",3872,2592,
"000204",4108208599,"2009-11-11T23:30:27","2017-04-04T08:11:00-05:00","dsc0975",,"shandong lingyansi",,,"farm3.staticflickr.com/2507/4108208599_504cbffac0_",3872,2592,
"000204",4108975654,"2009-11-11T23:48:17","2017-04-04T08:11:00-05:00","dsc0976",,"shandong lingyansi",,,"farm3.staticflickr.com/2528/4108975654_daa543fc9e_",2592,3872,
"000204",4108210537,"2009-11-11T23:48:27","2017-04-04T08:11:00-05:00","dsc0977",,"shandong lingyansi",,,"farm3.staticflickr.com/2668/4108210537_51da31cca8_",3872,2592,
"000204",4108211457,"2009-11-11T23:48:32","2017-04-04T08:11:00-05:00","dsc0978",,"shandong lingyansi",,,"farm3.staticflickr.com/2563/4108211457_a43d2f8a93_",2592,3872,
"000204",4108212437,"2009-11-11T23:48:40","2017-04-04T08:11:00-05:00","dsc0979",,"shandong lingyansi",,,"farm3.staticflickr.com/2589/4108212437_7e6e051335_",2592,3872,
"000204",4108979360,"2009-11-11T23:48:56","2017-04-04T08:11:00-05:00","dsc0980",,"shandong lingyansi",,,"farm3.staticflickr.com/2560/4108979360_8038a1f47b_",3872,2592,
"000204",4108980244,"2009-11-11T23:49:11","2017-04-04T08:11:00-05:00","dsc0981",,"shandong lingyansi",,,"farm3.staticflickr.com/2608/4108980244_5b1c80e66f_",3872,2592,
"000204",4108215285,"2009-11-11T23:49:32","2017-04-04T08:11:00-05:00","dsc0982",,"shandong lingyansi",,,"farm3.staticflickr.com/2641/4108215285_86928d340a_",2592,3872,
"000204",4108982584,"2009-11-11T23:49:43","2017-04-04T08:11:00-05:00","dsc0983",,"shandong lingyansi",,,"farm3.staticflickr.com/2739/4108982584_01b08a6e10_",3872,2592,
"000204",4108983838,"2009-11-11T23:53:11","2017-04-04T08:11:00-05:00","dsc0984",,"shandong lingyansi",,,"farm3.staticflickr.com/2698/4108983838_439fa8282c_",3872,2592,
"000204",4108985360,"2009-11-11T23:59:03","2017-04-04T08:11:00-05:00","dsc0985",,"shandong lingyansi",,,"farm3.staticflickr.com/2513/4108985360_3f6799b05a_",2592,3872,
"000204",4108220811,"2009-11-11T23:59:15","2017-04-04T08:11:00-05:00","dsc0986",,"shandong lingyansi",,,"farm3.staticflickr.com/2700/4108220811_c14e6fda4f_",2592,3872,
"000198",3824777780,"2009-08-15T00:24:20","2017-04-04T08:11:00-05:00","gaobeidian-kaishansi-1004-1123-dsc0848",,"hebei xincheng kaishansimainhall 10041123",,,"farm4.staticflickr.com/3518/3824777780_23e75c5ede_",3872,2592,
"000215",4822110526,"2010-06-27T15:36:39","2017-04-04T08:11:00-05:00","nan_jixiangsi----front-hall","Nan_Jixiangsi    Front Hall","geotagged shanxi lingchuan geo:tool=houdahgeo pingchuan geo:lat=3577675 geo:lon=11312075 southjixiangsi",35.77675,113.120749,"farm5.staticflickr.com/4138/4822110526_44cc7a138f_",2048,1371,
"000228",3824031609,"2009-08-14T04:24:36","2017-04-04T08:11:00-05:00","qinxian-dayunyuan-main-hall-songjin_dsc0719",,"shanxi guocundayunyuan qinxian",,,"farm3.staticflickr.com/2469/3824031609_ec01d01cfa_",3872,2592,
"000222",3824125473,"2009-08-14T02:50:03","2017-04-04T08:11:00-05:00","qinxian-puzhaosi-great-hall-jin_dsc0604",,"puzhaosigreathall kaicun guocunzhen jindyansty qinxian",,,"farm4.staticflickr.com/3478/3824125473_5e2888c597_",3872,2592,
"000233",4822001406,"2010-06-27T12:22:24","2017-04-04T08:11:00-05:00","sanjunmiao----main-hall","Sanjunmiao   正殿 Main Hall","geotagged shanxi geo:tool=houdahgeo geo:lat=3603717 geo:lon=11361217 sanjunmiao nanyanghucun huangshanxiang huguan",36.037169,113.612169,"farm5.staticflickr.com/4143/4822001406_8dd4c961f8_",1371,2048,
"000233",4821999792,"2010-06-27T12:21:14","2017-04-04T08:11:00-05:00","sanjunmiao----offering-hall","Sanjunmiao   献殿 Offering Hall","geotagged shanxi geo:tool=houdahgeo geo:lat=3603717 geo:lon=11361217 sanjunmiao nanyanghucun huangshanxiang huguan",36.037169,113.612169,"farm5.staticflickr.com/4121/4821999792_1c68bf3b9f_",2048,1371,
